,Fecha,T_mean
0,2005-01-01,28.12
1,2005-01-02,27.43
2,2005-01-03,28.12
3,2005-01-04,27.9
4,2005-01-05,28.44
5,2005-01-06,29.58
6,2005-01-07,28.97
7,2005-01-08,28.07
8,2005-01-09,27.84
9,2005-01-10,23.26
10,2005-01-11,26.69
11,2005-01-12,28.93
12,2005-01-13,22.88
13,2005-01-14,25.06
14,2005-01-15,22.95
15,2005-01-16,25.09
16,2005-01-17,26.27
17,2005-01-18,22.06
18,2005-01-19,23.99
19,2005-01-20,19.28
20,2005-01-21,22.8
21,2005-01-22,24.52
22,2005-01-23,25.43
23,2005-01-24,24.16
24,2005-01-25,19.46
25,2005-01-26,21.65
26,2005-01-27,23.48
27,2005-01-28,26.33
28,2005-01-29,26.96
29,2005-01-30,21.48
30,2005-01-31,15.44
31,2005-02-01,15.19
32,2005-02-02,16.73
33,2005-02-03,19.0
34,2005-02-04,21.18
35,2005-02-05,22.73
36,2005-02-06,24.85
37,2005-02-07,23.55
38,2005-02-08,25.03
39,2005-02-09,25.88
40,2005-02-10,22.0
41,2005-02-11,21.44
42,2005-02-12,22.61
43,2005-02-13,23.24
44,2005-02-14,23.72
45,2005-02-15,22.01
46,2005-02-16,22.68
47,2005-02-17,23.49
48,2005-02-18,23.32
49,2005-02-19,24.38
50,2005-02-20,25.09
51,2005-02-21,27.2
52,2005-02-22,26.57
53,2005-02-23,27.55
54,2005-02-24,27.66
55,2005-02-25,25.01
56,2005-02-26,23.4
57,2005-02-27,24.21
58,2005-02-28,19.67
59,2005-03-01,17.83
60,2005-03-02,19.51
61,2005-03-03,21.72
62,2005-03-04,23.44
63,2005-03-05,24.9
64,2005-03-06,26.3
65,2005-03-07,24.39
66,2005-03-08,17.87
67,2005-03-09,16.74
68,2005-03-10,21.63
69,2005-03-11,23.48
70,2005-03-12,20.21
71,2005-03-13,20.26
72,2005-03-14,21.18
73,2005-03-15,21.33
74,2005-03-16,22.83
75,2005-03-17,24.29
76,2005-03-18,19.5
77,2005-03-19,18.63
78,2005-03-20,21.45
79,2005-03-21,17.96
80,2005-03-22,16.56
81,2005-03-23,18.43
82,2005-03-24,18.87
83,2005-03-25,20.15
84,2005-03-26,21.11
85,2005-03-27,23.5
86,2005-03-28,22.35
87,2005-03-29,19.65
88,2005-03-30,15.08
89,2005-03-31,17.05
90,2005-04-01,18.93
91,2005-04-02,15.01
92,2005-04-03,14.01
93,2005-04-04,15.97
94,2005-04-05,17.68
95,2005-04-06,20.76
96,2005-04-07,18.38
97,2005-04-08,14.53
98,2005-04-09,17.36
99,2005-04-10,19.51
100,2005-04-11,18.25
101,2005-04-12,13.85
102,2005-04-13,14.32
103,2005-04-14,15.51
104,2005-04-15,15.87
105,2005-04-16,15.67
106,2005-04-17,17.55
107,2005-04-18,19.84
108,2005-04-19,18.59
109,2005-04-20,12.7
110,2005-04-21,14.49
111,2005-04-22,17.19
112,2005-04-23,18.04
113,2005-04-24,10.68
114,2005-04-25,8.94
115,2005-04-26,10.2
116,2005-04-27,10.76
117,2005-04-28,12.89
118,2005-04-29,14.29
119,2005-04-30,14.9
120,2005-05-01,16.48
121,2005-05-02,17.03
122,2005-05-03,18.51
123,2005-05-04,19.31
124,2005-05-05,14.46
125,2005-05-06,11.73
126,2005-05-07,10.98
127,2005-05-08,12.43
128,2005-05-09,15.64
129,2005-05-10,16.45
130,2005-05-11,12.46
131,2005-05-12,14.13
132,2005-05-13,14.62
133,2005-05-14,11.8
134,2005-05-15,11.73
135,2005-05-16,11.47
136,2005-05-17,12.76
137,2005-05-18,15.2
138,2005-05-19,13.0
139,2005-05-20,7.58
140,2005-05-21,6.98
141,2005-05-22,9.33
142,2005-05-23,11.82
143,2005-05-24,11.73
144,2005-05-25,9.01
145,2005-05-26,12.87
146,2005-05-27,14.8
147,2005-05-28,16.77
148,2005-05-29,16.58
149,2005-05-30,10.13
150,2005-05-31,13.68
151,2005-06-01,19.6
152,2005-06-02,20.71
153,2005-06-03,13.21
154,2005-06-04,14.48
155,2005-06-05,15.3
156,2005-06-06,15.19
157,2005-06-07,20.49
158,2005-06-08,12.46
159,2005-06-09,12.09
160,2005-06-10,17.57
161,2005-06-11,11.0
162,2005-06-12,10.33
163,2005-06-13,9.8
164,2005-06-14,7.34
165,2005-06-15,11.44
166,2005-06-16,14.0
167,2005-06-17,14.44
168,2005-06-18,10.22
169,2005-06-19,8.24
170,2005-06-20,6.13
171,2005-06-21,6.42
172,2005-06-22,9.09
173,2005-06-23,10.41
174,2005-06-24,10.76
175,2005-06-25,12.55
176,2005-06-26,13.94
177,2005-06-27,14.8
178,2005-06-28,11.88
179,2005-06-29,11.93
180,2005-06-30,10.13
181,2005-07-01,15.05
182,2005-07-02,16.58
183,2005-07-03,11.23
184,2005-07-04,7.3
185,2005-07-05,5.18
186,2005-07-06,4.87
187,2005-07-07,8.4
188,2005-07-08,11.26
189,2005-07-09,11.26
190,2005-07-10,13.44
191,2005-07-11,12.93
192,2005-07-12,14.23
193,2005-07-13,15.03
194,2005-07-14,16.83
195,2005-07-15,9.57
196,2005-07-16,6.71
197,2005-07-17,5.94
198,2005-07-18,4.79
199,2005-07-19,5.73
200,2005-07-20,6.83
201,2005-07-21,7.73
202,2005-07-22,8.69
203,2005-07-23,7.55
204,2005-07-24,8.29
205,2005-07-25,9.77
206,2005-07-26,7.77
207,2005-07-27,10.26
208,2005-07-28,10.89
209,2005-07-29,12.87
210,2005-07-30,17.42
211,2005-07-31,13.65
212,2005-08-01,14.16
213,2005-08-02,15.08
214,2005-08-03,15.44
215,2005-08-04,13.94
216,2005-08-05,10.5
217,2005-08-06,7.91
218,2005-08-07,6.11
219,2005-08-08,6.96
220,2005-08-09,9.01
221,2005-08-10,10.33
222,2005-08-11,11.12
223,2005-08-12,11.93
224,2005-08-13,12.94
225,2005-08-14,13.67
226,2005-08-15,9.05
227,2005-08-16,13.48
228,2005-08-17,10.99
229,2005-08-18,9.8
230,2005-08-19,11.37
231,2005-08-20,12.84
232,2005-08-21,15.62
233,2005-08-22,16.18
234,2005-08-23,10.9
235,2005-08-24,8.57
236,2005-08-25,9.87
237,2005-08-26,12.21
238,2005-08-27,12.35
239,2005-08-28,10.87
240,2005-08-29,9.25
241,2005-08-30,7.6
242,2005-08-31,6.34
243,2005-09-01,8.18
244,2005-09-02,9.8
245,2005-09-03,9.08
246,2005-09-04,9.93
247,2005-09-05,9.69
248,2005-09-06,10.69
249,2005-09-07,14.03
250,2005-09-08,15.01
251,2005-09-09,14.58
252,2005-09-10,11.6
253,2005-09-11,7.12
254,2005-09-12,6.98
255,2005-09-13,7.46
256,2005-09-14,8.12
257,2005-09-15,8.53
258,2005-09-16,9.02
259,2005-09-17,9.3
260,2005-09-18,12.63
261,2005-09-19,14.34
262,2005-09-20,15.46
263,2005-09-21,15.98
264,2005-09-22,16.9
265,2005-09-23,17.98
266,2005-09-24,15.71
267,2005-09-25,11.8
268,2005-09-26,13.07
269,2005-09-27,13.41
270,2005-09-28,15.89
271,2005-09-29,16.35
272,2005-09-30,11.76
273,2005-10-01,13.47
274,2005-10-02,14.79
275,2005-10-03,14.62
276,2005-10-04,10.23
277,2005-10-05,10.98
278,2005-10-06,10.15
279,2005-10-07,13.51
280,2005-10-08,15.17
281,2005-10-09,15.38
282,2005-10-10,17.32
283,2005-10-11,18.58
284,2005-10-12,17.76
285,2005-10-13,16.56
286,2005-10-14,13.55
287,2005-10-15,14.8
288,2005-10-16,14.05
289,2005-10-17,15.85
290,2005-10-18,18.3
291,2005-10-19,19.91
292,2005-10-20,21.48
293,2005-10-21,22.19
294,2005-10-22,17.32
295,2005-10-23,13.35
296,2005-10-24,13.06
297,2005-10-25,15.8
298,2005-10-26,15.91
299,2005-10-27,15.74
300,2005-10-28,12.8
301,2005-10-29,12.08
302,2005-10-30,11.96
303,2005-10-31,14.87
304,2005-11-01,18.97
305,2005-11-02,20.65
306,2005-11-03,21.38
307,2005-11-04,16.92
308,2005-11-05,15.87
309,2005-11-06,13.94
310,2005-11-07,15.04
311,2005-11-08,15.96
312,2005-11-09,17.45
313,2005-11-10,17.35
314,2005-11-11,19.42
315,2005-11-12,20.9
316,2005-11-13,21.08
317,2005-11-14,22.25
318,2005-11-15,21.93
319,2005-11-16,21.98
320,2005-11-17,22.62
321,2005-11-18,22.08
322,2005-11-19,23.07
323,2005-11-20,23.96
324,2005-11-21,23.8
325,2005-11-22,26.39
326,2005-11-23,22.26
327,2005-11-24,18.26
328,2005-11-25,22.23
329,2005-11-26,24.76
330,2005-11-27,25.89
331,2005-11-28,25.64
332,2005-11-29,21.39
333,2005-11-30,18.58
334,2005-12-01,17.44
335,2005-12-02,18.27
336,2005-12-03,18.58
337,2005-12-04,20.32
338,2005-12-05,20.3
339,2005-12-06,15.61
340,2005-12-07,17.71
341,2005-12-08,21.39
342,2005-12-09,20.65
343,2005-12-10,16.3
344,2005-12-11,18.05
345,2005-12-12,20.42
346,2005-12-13,21.62
347,2005-12-14,22.16
348,2005-12-15,22.48
349,2005-12-16,22.41
350,2005-12-17,20.21
351,2005-12-18,22.97
352,2005-12-19,18.65
353,2005-12-20,19.47
354,2005-12-21,24.58
355,2005-12-22,23.15
356,2005-12-23,20.8
357,2005-12-24,19.38
358,2005-12-25,22.48
359,2005-12-26,23.45
360,2005-12-27,25.28
361,2005-12-28,24.84
362,2005-12-29,26.68
363,2005-12-30,25.49
364,2005-12-31,25.48
365,2006-01-01,25.33
366,2006-01-02,26.41
367,2006-01-03,23.12
368,2006-01-04,22.88
369,2006-01-05,24.97
370,2006-01-06,28.1
371,2006-01-07,27.69
372,2006-01-08,24.15
373,2006-01-09,28.26
374,2006-01-10,22.91
375,2006-01-11,21.01
376,2006-01-12,22.84
377,2006-01-13,19.68
378,2006-01-14,22.88
379,2006-01-15,24.4
380,2006-01-16,19.79
381,2006-01-17,19.48
382,2006-01-18,18.2
383,2006-01-19,21.73
384,2006-01-20,23.91
385,2006-01-21,20.7
386,2006-01-22,19.68
387,2006-01-23,22.12
388,2006-01-24,23.57
389,2006-01-25,23.23
390,2006-01-26,21.63
391,2006-01-27,24.31
392,2006-01-28,25.94
393,2006-01-29,27.05
394,2006-01-30,21.25
395,2006-01-31,20.22
396,2006-02-01,21.07
397,2006-02-02,23.22
398,2006-02-03,23.9
399,2006-02-04,24.19
400,2006-02-05,24.28
401,2006-02-06,21.25
402,2006-02-07,19.59
403,2006-02-08,20.59
404,2006-02-09,20.41
405,2006-02-10,21.08
406,2006-02-11,21.87
407,2006-02-12,22.6
408,2006-02-13,25.02
409,2006-02-14,26.21
410,2006-02-15,26.55
411,2006-02-16,27.63
412,2006-02-17,25.82
413,2006-02-18,24.82
414,2006-02-19,26.53
415,2006-02-20,26.49
416,2006-02-21,27.26
417,2006-02-22,25.22
418,2006-02-23,21.83
419,2006-02-24,17.74
420,2006-02-25,18.69
421,2006-02-26,20.96
422,2006-02-27,18.84
423,2006-02-28,19.2
424,2006-03-01,21.58
425,2006-03-02,22.26
426,2006-03-03,19.7
427,2006-03-04,17.94
428,2006-03-05,19.56
429,2006-03-06,20.69
430,2006-03-07,22.36
431,2006-03-08,22.2
432,2006-03-09,19.28
433,2006-03-10,16.26
434,2006-03-11,17.95
435,2006-03-12,20.87
436,2006-03-13,22.95
437,2006-03-14,21.23
438,2006-03-15,20.36
439,2006-03-16,20.27
440,2006-03-17,16.23
441,2006-03-18,16.48
442,2006-03-19,18.46
443,2006-03-20,19.79
444,2006-03-21,18.41
445,2006-03-22,20.91
446,2006-03-23,21.6
447,2006-03-24,20.14
448,2006-03-25,14.78
449,2006-03-26,16.88
450,2006-03-27,19.33
451,2006-03-28,14.8
452,2006-03-29,14.59
453,2006-03-30,16.94
454,2006-03-31,18.63
455,2006-04-01,19.3
456,2006-04-02,19.33
457,2006-04-03,20.29
458,2006-04-04,21.71
459,2006-04-05,19.35
460,2006-04-06,19.17
461,2006-04-07,18.8
462,2006-04-08,19.74
463,2006-04-09,20.12
464,2006-04-10,18.42
465,2006-04-11,19.37
466,2006-04-12,19.94
467,2006-04-13,20.41
468,2006-04-14,15.81
469,2006-04-15,12.42
470,2006-04-16,11.14
471,2006-04-17,12.76
472,2006-04-18,15.25
473,2006-04-19,18.2
474,2006-04-20,17.02
475,2006-04-21,12.0
476,2006-04-22,13.44
477,2006-04-23,13.44
478,2006-04-24,17.06
479,2006-04-25,17.21
480,2006-04-26,14.0
481,2006-04-27,16.92
482,2006-04-28,17.73
483,2006-04-29,15.76
484,2006-04-30,10.69
485,2006-05-01,11.64
486,2006-05-02,12.12
487,2006-05-03,12.51
488,2006-05-04,13.68
489,2006-05-05,14.58
490,2006-05-06,13.8
491,2006-05-07,14.3
492,2006-05-08,14.98
493,2006-05-09,14.07
494,2006-05-10,14.36
495,2006-05-11,13.8
496,2006-05-12,11.85
497,2006-05-13,13.39
498,2006-05-14,13.38
499,2006-05-15,14.06
500,2006-05-16,15.8
501,2006-05-17,13.37
502,2006-05-18,12.17
503,2006-05-19,7.43
504,2006-05-20,7.03
505,2006-05-21,7.07
506,2006-05-22,7.23
507,2006-05-23,8.65
508,2006-05-24,11.17
509,2006-05-25,13.37
510,2006-05-26,16.01
511,2006-05-27,14.29
512,2006-05-28,8.97
513,2006-05-29,9.95
514,2006-05-30,9.78
515,2006-05-31,9.73
516,2006-06-01,10.52
517,2006-06-02,12.88
518,2006-06-03,12.95
519,2006-06-04,9.88
520,2006-06-05,9.93
521,2006-06-06,12.27
522,2006-06-07,14.95
523,2006-06-08,18.5
524,2006-06-09,10.57
525,2006-06-10,7.29
526,2006-06-11,7.76
527,2006-06-12,10.08
528,2006-06-13,11.04
529,2006-06-14,10.8
530,2006-06-15,9.07
531,2006-06-16,7.7
532,2006-06-17,8.95
533,2006-06-18,12.35
534,2006-06-19,14.56
535,2006-06-20,10.68
536,2006-06-21,8.31
537,2006-06-22,9.67
538,2006-06-23,9.42
539,2006-06-24,11.83
540,2006-06-25,11.35
541,2006-06-26,9.38
542,2006-06-27,8.65
543,2006-06-28,9.76
544,2006-06-29,9.84
545,2006-06-30,10.9
546,2006-07-01,13.47
547,2006-07-02,13.42
548,2006-07-03,16.01
549,2006-07-04,14.9
550,2006-07-05,12.48
551,2006-07-06,17.13
552,2006-07-07,18.31
553,2006-07-08,12.05
554,2006-07-09,9.02
555,2006-07-10,10.0
556,2006-07-11,13.19
557,2006-07-12,16.39
558,2006-07-13,10.58
559,2006-07-14,7.65
560,2006-07-15,9.14
561,2006-07-16,12.62
562,2006-07-17,14.67
563,2006-07-18,15.19
564,2006-07-19,11.26
565,2006-07-20,13.13
566,2006-07-21,12.35
567,2006-07-22,13.01
568,2006-07-23,8.06
569,2006-07-24,9.97
570,2006-07-25,14.18
571,2006-07-26,14.92
572,2006-07-27,13.25
573,2006-07-28,7.83
574,2006-07-29,5.27
575,2006-07-30,4.08
576,2006-07-31,4.57
577,2006-08-01,6.51
578,2006-08-02,6.58
579,2006-08-03,7.62
580,2006-08-04,9.84
581,2006-08-05,9.62
582,2006-08-06,9.83
583,2006-08-07,12.04
584,2006-08-08,9.43
585,2006-08-09,10.94
586,2006-08-10,8.2
587,2006-08-11,11.04
588,2006-08-12,10.58
589,2006-08-13,11.45
590,2006-08-14,10.63
591,2006-08-15,7.83
592,2006-08-16,8.01
593,2006-08-17,8.92
594,2006-08-18,9.3
595,2006-08-19,10.97
596,2006-08-20,6.33
597,2006-08-21,6.26
598,2006-08-22,11.33
599,2006-08-23,14.09
600,2006-08-24,14.87
601,2006-08-25,14.9
602,2006-08-26,13.55
603,2006-08-27,9.28
604,2006-08-28,8.73
605,2006-08-29,9.94
606,2006-08-30,10.56
607,2006-08-31,13.3
608,2006-09-01,11.76
609,2006-09-02,7.45
