,fecha,T_mean,T_max,T_min,longitud,latitud
423,2007-02-28,19.26,22.95,14.44,-58.2813,-34.8115
424,2007-03-01,20.89,27.24,16.12,-58.2813,-34.8115
425,2007-03-02,17.37,23.3,11.84,-58.2813,-34.8115
426,2007-03-03,18.44,23.08,14.15,-58.2813,-34.8115
427,2007-03-04,19.52,23.85,16.26,-58.2813,-34.8115
428,2007-03-05,20.98,26.92,14.73,-58.2813,-34.8115
429,2007-03-06,22.62,28.75,16.69,-58.2813,-34.8115
430,2007-03-07,22.88,25.9,19.15,-58.2813,-34.8115
431,2007-03-08,22.5,25.99,19.12,-58.2813,-34.8115
432,2007-03-09,19.52,24.4,15.19,-58.2813,-34.8115
433,2007-03-10,17.57,22.69,13.01,-58.2813,-34.8115
434,2007-03-11,20.3,26.3,14.17,-58.2813,-34.8115
435,2007-03-12,22.68,28.77,16.48,-58.2813,-34.8115
436,2007-03-13,22.73,28.02,18.09,-58.2813,-34.8115
437,2007-03-14,22.06,26.3,18.2,-58.2813,-34.8115
438,2007-03-15,20.21,25.12,16.58,-58.2813,-34.8115
439,2007-03-16,17.91,21.5,15.28,-58.2813,-34.8115
440,2007-03-17,18.44,22.05,15.59,-58.2813,-34.8115
441,2007-03-18,19.98,24.95,15.03,-58.2813,-34.8115
442,2007-03-19,21.04,26.19,16.37,-58.2813,-34.8115
443,2007-03-20,21.82,26.87,17.14,-58.2813,-34.8115
444,2007-03-21,22.19,26.92,17.05,-58.2813,-34.8115
445,2007-03-22,23.57,27.9,19.15,-58.2813,-34.8115
446,2007-03-23,19.96,23.47,14.92,-58.2813,-34.8115
447,2007-03-24,19.19,25.05,14.14,-58.2813,-34.8115
448,2007-03-25,20.51,25.17,15.74,-58.2813,-34.8115
449,2007-03-26,22.37,26.32,19.19,-58.2813,-34.8115
450,2007-03-27,20.29,21.58,19.46,-58.2813,-34.8115
451,2007-03-28,20.04,21.87,18.76,-58.2813,-34.8115
452,2007-03-29,21.99,24.11,19.31,-58.2813,-34.8115
453,2007-03-30,21.71,24.3,17.29,-58.2813,-34.8115
454,2007-03-31,18.8,22.83,16.19,-58.2813,-34.8115
455,2007-04-01,20.12,22.99,16.37,-58.2813,-34.8115
456,2007-04-02,21.8,26.09,17.64,-58.2813,-34.8115
457,2007-04-03,19.26,25.4,14.8,-58.2813,-34.8115
458,2007-04-04,18.94,24.62,14.69,-58.2813,-34.8115
459,2007-04-05,18.76,23.78,15.12,-58.2813,-34.8115
460,2007-04-06,19.11,22.85,15.98,-58.2813,-34.8115
461,2007-04-07,20.28,24.3,17.26,-58.2813,-34.8115
462,2007-04-08,16.02,20.11,10.52,-58.2813,-34.8115
463,2007-04-09,15.08,20.46,8.86,-58.2813,-34.8115
464,2007-04-10,17.37,20.92,15.31,-58.2813,-34.8115
465,2007-04-11,15.89,21.52,12.12,-58.2813,-34.8115
466,2007-04-12,13.51,19.89,8.15,-58.2813,-34.8115
467,2007-04-13,15.76,21.55,9.73,-58.2813,-34.8115
468,2007-04-14,17.15,22.26,12.52,-58.2813,-34.8115
469,2007-04-15,16.0,22.53,10.3,-58.2813,-34.8115
470,2007-04-16,19.55,23.22,14.82,-58.2813,-34.8115
471,2007-04-17,22.8,26.09,19.98,-58.2813,-34.8115
472,2007-04-18,23.94,27.76,21.25,-58.2813,-34.8115
473,2007-04-19,23.89,27.97,20.13,-58.2813,-34.8115
474,2007-04-20,16.96,22.07,14.4,-58.2813,-34.8115
475,2007-04-21,15.55,18.46,13.42,-58.2813,-34.8115
476,2007-04-22,17.27,19.7,15.41,-58.2813,-34.8115
477,2007-04-23,15.28,19.11,11.72,-58.2813,-34.8115
478,2007-04-24,15.23,20.75,11.22,-58.2813,-34.8115
479,2007-04-25,9.62,13.35,6.33,-58.2813,-34.8115
480,2007-04-26,10.69,17.18,5.41,-58.2813,-34.8115
481,2007-04-27,11.07,16.72,5.21,-58.2813,-34.8115
482,2007-04-28,13.03,18.93,8.29,-58.2813,-34.8115
483,2007-04-29,13.54,19.62,8.57,-58.2813,-34.8115
484,2007-04-30,15.56,21.99,9.44,-58.2813,-34.8115
485,2007-05-01,17.4,20.76,15.38,-58.2813,-34.8115
486,2007-05-02,16.85,20.67,14.79,-58.2813,-34.8115
487,2007-05-03,17.52,20.65,14.26,-58.2813,-34.8115
488,2007-05-04,19.9,23.74,17.2,-58.2813,-34.8115
489,2007-05-05,16.18,19.65,13.44,-58.2813,-34.8115
490,2007-05-06,13.61,17.7,7.04,-58.2813,-34.8115
491,2007-05-07,7.89,12.69,3.99,-58.2813,-34.8115
492,2007-05-08,7.61,13.72,3.01,-58.2813,-34.8115
493,2007-05-09,7.86,13.04,3.65,-58.2813,-34.8115
494,2007-05-10,10.13,15.44,4.73,-58.2813,-34.8115
495,2007-05-11,11.87,17.28,8.55,-58.2813,-34.8115
496,2007-05-12,9.04,14.44,4.94,-58.2813,-34.8115
497,2007-05-13,10.93,14.36,8.46,-58.2813,-34.8115
498,2007-05-14,11.3,15.51,7.93,-58.2813,-34.8115
499,2007-05-15,12.4,15.23,9.96,-58.2813,-34.8115
500,2007-05-16,9.88,14.97,3.87,-58.2813,-34.8115
501,2007-05-17,8.39,16.33,1.95,-58.2813,-34.8115
502,2007-05-18,10.17,17.93,4.15,-58.2813,-34.8115
503,2007-05-19,11.16,18.26,6.4,-58.2813,-34.8115
504,2007-05-20,11.58,17.76,7.02,-58.2813,-34.8115
505,2007-05-21,11.93,17.73,8.15,-58.2813,-34.8115
506,2007-05-22,9.49,14.48,6.99,-58.2813,-34.8115
507,2007-05-23,7.74,12.29,4.81,-58.2813,-34.8115
508,2007-05-24,8.37,14.3,4.7,-58.2813,-34.8115
509,2007-05-25,9.05,14.69,4.98,-58.2813,-34.8115
510,2007-05-26,9.16,14.8,5.82,-58.2813,-34.8115
511,2007-05-27,7.16,11.94,2.44,-58.2813,-34.8115
512,2007-05-28,4.4,7.85,2.31,-58.2813,-34.8115
513,2007-05-29,4.16,9.1,2.0,-58.2813,-34.8115
514,2007-05-30,5.72,11.04,0.69,-58.2813,-34.8115
515,2007-05-31,8.99,12.75,6.86,-58.2813,-34.8115
516,2007-06-01,7.79,13.23,4.65,-58.2813,-34.8115
517,2007-06-02,7.87,14.53,2.87,-58.2813,-34.8115
518,2007-06-03,8.66,15.69,3.79,-58.2813,-34.8115
519,2007-06-04,9.05,16.9,3.38,-58.2813,-34.8115
520,2007-06-05,10.58,17.19,5.58,-58.2813,-34.8115
521,2007-06-06,10.31,16.37,6.48,-58.2813,-34.8115
522,2007-06-07,9.77,15.44,6.52,-58.2813,-34.8115
523,2007-06-08,8.85,12.59,6.25,-58.2813,-34.8115
524,2007-06-09,8.15,13.1,5.45,-58.2813,-34.8115
525,2007-06-10,9.0,15.15,5.16,-58.2813,-34.8115
526,2007-06-11,8.65,13.55,6.08,-58.2813,-34.8115
527,2007-06-12,8.02,13.08,5.37,-58.2813,-34.8115
528,2007-06-13,9.46,14.78,5.49,-58.2813,-34.8115
529,2007-06-14,8.58,12.94,5.48,-58.2813,-34.8115
530,2007-06-15,4.35,8.46,2.15,-58.2813,-34.8115
531,2007-06-16,5.71,10.82,1.79,-58.2813,-34.8115
532,2007-06-17,6.64,13.04,1.81,-58.2813,-34.8115
533,2007-06-18,3.73,10.01,-1.77,-58.2813,-34.8115
534,2007-06-19,6.73,10.25,2.41,-58.2813,-34.8115
535,2007-06-20,8.94,12.54,5.3,-58.2813,-34.8115
536,2007-06-21,7.39,12.32,4.53,-58.2813,-34.8115
537,2007-06-22,11.27,14.45,9.23,-58.2813,-34.8115
538,2007-06-23,7.38,11.43,3.24,-58.2813,-34.8115
539,2007-06-24,3.73,10.04,-0.4,-58.2813,-34.8115
540,2007-06-25,5.95,14.12,0.36,-58.2813,-34.8115
541,2007-06-26,6.92,12.13,3.46,-58.2813,-34.8115
542,2007-06-27,6.83,13.42,3.24,-58.2813,-34.8115
543,2007-06-28,7.73,13.08,4.89,-58.2813,-34.8115
544,2007-06-29,7.73,13.23,4.54,-58.2813,-34.8115
545,2007-06-30,6.15,12.18,3.4,-58.2813,-34.8115
546,2007-07-01,6.46,12.65,2.63,-58.2813,-34.8115
547,2007-07-02,7.05,12.73,4.01,-58.2813,-34.8115
548,2007-07-03,8.26,12.22,5.58,-58.2813,-34.8115
549,2007-07-04,9.11,14.74,6.26,-58.2813,-34.8115
550,2007-07-05,11.08,17.31,6.68,-58.2813,-34.8115
551,2007-07-06,9.16,14.2,6.12,-58.2813,-34.8115
552,2007-07-07,5.35,7.75,2.33,-58.2813,-34.8115
553,2007-07-08,3.56,8.94,-0.78,-58.2813,-34.8115
554,2007-07-09,2.48,6.02,0.51,-58.2813,-34.8115
555,2007-07-10,1.16,6.88,-3.02,-58.2813,-34.8115
556,2007-07-11,2.87,10.31,-2.16,-58.2813,-34.8115
557,2007-07-12,4.1,10.62,-0.76,-58.2813,-34.8115
558,2007-07-13,5.8,9.83,0.59,-58.2813,-34.8115
559,2007-07-14,6.41,10.69,2.13,-58.2813,-34.8115
560,2007-07-15,5.43,11.98,-0.44,-58.2813,-34.8115
561,2007-07-16,7.9,13.9,3.42,-58.2813,-34.8115
562,2007-07-17,8.96,12.77,6.55,-58.2813,-34.8115
563,2007-07-18,9.57,14.98,5.89,-58.2813,-34.8115
564,2007-07-19,10.63,16.28,6.31,-58.2813,-34.8115
565,2007-07-20,8.93,15.25,5.26,-58.2813,-34.8115
566,2007-07-21,8.87,12.91,5.49,-58.2813,-34.8115
567,2007-07-22,7.33,10.37,2.62,-58.2813,-34.8115
568,2007-07-23,5.23,11.49,0.51,-58.2813,-34.8115
569,2007-07-24,4.65,10.17,-0.12,-58.2813,-34.8115
570,2007-07-25,3.65,8.86,-0.86,-58.2813,-34.8115
571,2007-07-26,7.34,15.81,0.44,-58.2813,-34.8115
572,2007-07-27,4.26,9.51,0.53,-58.2813,-34.8115
573,2007-07-28,3.64,9.81,-1.35,-58.2813,-34.8115
574,2007-07-29,4.94,11.65,-0.13,-58.2813,-34.8115
575,2007-07-30,6.34,13.35,1.41,-58.2813,-34.8115
576,2007-07-31,7.75,11.74,4.69,-58.2813,-34.8115
577,2007-08-01,6.14,7.66,3.74,-58.2813,-34.8115
578,2007-08-02,5.41,9.87,2.32,-58.2813,-34.8115
579,2007-08-03,6.56,9.3,4.58,-58.2813,-34.8115
580,2007-08-04,5.96,10.16,3.33,-58.2813,-34.8115
581,2007-08-05,6.16,10.01,1.56,-58.2813,-34.8115
582,2007-08-06,6.49,9.49,1.74,-58.2813,-34.8115
583,2007-08-07,7.4,15.67,0.53,-58.2813,-34.8115
584,2007-08-08,9.47,15.94,4.68,-58.2813,-34.8115
585,2007-08-09,9.33,15.64,5.4,-58.2813,-34.8115
586,2007-08-10,6.47,10.43,1.37,-58.2813,-34.8115
587,2007-08-11,5.99,14.62,-1.34,-58.2813,-34.8115
588,2007-08-12,8.49,13.39,2.24,-58.2813,-34.8115
589,2007-08-13,12.4,18.03,9.16,-58.2813,-34.8115
590,2007-08-14,15.9,22.7,9.74,-58.2813,-34.8115
591,2007-08-15,10.17,16.16,5.28,-58.2813,-34.8115
592,2007-08-16,7.12,11.61,3.87,-58.2813,-34.8115
593,2007-08-17,5.37,9.99,1.57,-58.2813,-34.8115
594,2007-08-18,6.99,11.81,3.49,-58.2813,-34.8115
595,2007-08-19,7.52,10.45,5.65,-58.2813,-34.8115
596,2007-08-20,6.75,12.96,2.56,-58.2813,-34.8115
597,2007-08-21,8.37,14.88,2.83,-58.2813,-34.8115
598,2007-08-22,8.07,13.62,3.26,-58.2813,-34.8115
599,2007-08-23,9.29,15.78,5.32,-58.2813,-34.8115
600,2007-08-24,8.25,14.91,4.67,-58.2813,-34.8115
601,2007-08-25,8.26,12.19,4.76,-58.2813,-34.8115
602,2007-08-26,7.42,9.8,5.33,-58.2813,-34.8115
603,2007-08-27,8.55,14.87,2.01,-58.2813,-34.8115
604,2007-08-28,9.33,15.7,5.3,-58.2813,-34.8115
605,2007-08-29,7.12,12.16,3.34,-58.2813,-34.8115
606,2007-08-30,8.37,13.38,4.69,-58.2813,-34.8115
607,2007-08-31,11.13,18.1,6.26,-58.2813,-34.8115
608,2007-09-01,12.51,19.22,7.33,-58.2813,-34.8115
609,2007-09-02,13.35,18.65,7.63,-58.2813,-34.8115
610,2007-09-03,15.83,20.69,12.07,-58.2813,-34.8115
611,2007-09-04,17.19,23.1,12.7,-58.2813,-34.8115
612,2007-09-05,12.12,14.32,10.88,-58.2813,-34.8115
613,2007-09-06,16.61,22.48,12.08,-58.2813,-34.8115
614,2007-09-07,18.74,23.97,12.85,-58.2813,-34.8115
615,2007-09-08,21.03,26.58,17.47,-58.2813,-34.8115
616,2007-09-09,21.79,26.62,18.32,-58.2813,-34.8115
617,2007-09-10,20.73,24.22,17.85,-58.2813,-34.8115
618,2007-09-11,15.3,17.51,13.48,-58.2813,-34.8115
619,2007-09-12,14.98,18.27,13.3,-58.2813,-34.8115
620,2007-09-13,16.98,19.63,14.52,-58.2813,-34.8115
621,2007-09-14,17.24,21.87,12.65,-58.2813,-34.8115
622,2007-09-15,13.18,15.77,11.56,-58.2813,-34.8115
623,2007-09-16,12.36,15.87,10.29,-58.2813,-34.8115
624,2007-09-17,12.83,16.14,9.98,-58.2813,-34.8115
625,2007-09-18,12.76,15.33,9.62,-58.2813,-34.8115
626,2007-09-19,12.23,17.32,8.15,-58.2813,-34.8115
627,2007-09-20,13.3,19.02,7.98,-58.2813,-34.8115
628,2007-09-21,12.73,17.44,8.62,-58.2813,-34.8115
629,2007-09-22,12.58,19.19,6.87,-58.2813,-34.8115
630,2007-09-23,10.58,15.04,6.51,-58.2813,-34.8115
631,2007-09-24,9.72,15.23,4.84,-58.2813,-34.8115
632,2007-09-25,10.86,17.18,5.01,-58.2813,-34.8115
633,2007-09-26,11.79,16.73,6.79,-58.2813,-34.8115
634,2007-09-27,15.11,20.19,11.19,-58.2813,-34.8115
635,2007-09-28,15.98,23.34,7.99,-58.2813,-34.8115
636,2007-09-29,17.19,23.97,10.28,-58.2813,-34.8115
637,2007-09-30,17.5,24.23,10.62,-58.2813,-34.8115
638,2007-10-01,17.36,22.12,14.01,-58.2813,-34.8115
639,2007-10-02,17.76,20.19,15.9,-58.2813,-34.8115
640,2007-10-03,18.32,23.51,12.94,-58.2813,-34.8115
641,2007-10-04,19.3,25.02,15.34,-58.2813,-34.8115
642,2007-10-05,17.55,20.05,15.1,-58.2813,-34.8115
643,2007-10-06,15.77,21.59,10.35,-58.2813,-34.8115
644,2007-10-07,12.16,17.88,5.38,-58.2813,-34.8115
645,2007-10-08,14.08,18.28,8.5,-58.2813,-34.8115
646,2007-10-09,16.23,20.4,13.57,-58.2813,-34.8115
647,2007-10-10,14.87,19.16,10.49,-58.2813,-34.8115
648,2007-10-11,13.34,17.73,8.79,-58.2813,-34.8115
649,2007-10-12,13.23,15.98,10.44,-58.2813,-34.8115
650,2007-10-13,13.42,18.05,9.59,-58.2813,-34.8115
651,2007-10-14,14.52,19.76,9.07,-58.2813,-34.8115
652,2007-10-15,15.35,19.5,10.3,-58.2813,-34.8115
653,2007-10-16,17.76,23.12,11.5,-58.2813,-34.8115
654,2007-10-17,19.09,25.4,11.48,-58.2813,-34.8115
655,2007-10-18,17.82,23.17,13.21,-58.2813,-34.8115
656,2007-10-19,19.4,25.65,12.87,-58.2813,-34.8115
657,2007-10-20,19.08,23.98,11.76,-58.2813,-34.8115
658,2007-10-21,17.16,23.55,8.15,-58.2813,-34.8115
659,2007-10-22,19.05,24.52,11.97,-58.2813,-34.8115
660,2007-10-23,20.12,25.22,15.21,-58.2813,-34.8115
661,2007-10-24,19.62,24.8,14.08,-58.2813,-34.8115
662,2007-10-25,20.28,26.35,15.3,-58.2813,-34.8115
663,2007-10-26,19.12,25.3,13.32,-58.2813,-34.8115
664,2007-10-27,17.51,23.1,11.03,-58.2813,-34.8115
665,2007-10-28,18.83,24.67,12.59,-58.2813,-34.8115
666,2007-10-29,18.73,25.18,12.55,-58.2813,-34.8115
667,2007-10-30,19.55,23.54,15.43,-58.2813,-34.8115
668,2007-10-31,17.8,22.47,11.24,-58.2813,-34.8115
669,2007-11-01,14.94,21.41,6.99,-58.2813,-34.8115
670,2007-11-02,17.41,23.44,10.01,-58.2813,-34.8115
671,2007-11-03,17.03,23.83,7.85,-58.2813,-34.8115
672,2007-11-04,10.69,16.55,4.56,-58.2813,-34.8115
673,2007-11-05,16.25,22.46,8.44,-58.2813,-34.8115
674,2007-11-06,18.3,25.43,9.33,-58.2813,-34.8115
675,2007-11-07,20.8,26.3,15.64,-58.2813,-34.8115
676,2007-11-08,16.83,20.55,12.82,-58.2813,-34.8115
677,2007-11-09,18.49,24.23,11.6,-58.2813,-34.8115
678,2007-11-10,13.15,17.23,8.62,-58.2813,-34.8115
679,2007-11-11,10.83,15.6,4.65,-58.2813,-34.8115
680,2007-11-12,15.85,21.8,7.65,-58.2813,-34.8115
681,2007-11-13,13.2,15.11,10.72,-58.2813,-34.8115
682,2007-11-14,10.92,14.85,5.48,-58.2813,-34.8115
683,2007-11-15,10.73,16.83,2.76,-58.2813,-34.8115
684,2007-11-16,16.81,22.3,10.17,-58.2813,-34.8115
685,2007-11-17,20.69,25.4,14.58,-58.2813,-34.8115
686,2007-11-18,19.43,25.0,13.4,-58.2813,-34.8115
687,2007-11-19,20.09,27.34,12.44,-58.2813,-34.8115
688,2007-11-20,18.61,25.25,11.69,-58.2813,-34.8115
689,2007-11-21,19.25,25.24,13.08,-58.2813,-34.8115
690,2007-11-22,21.26,27.08,15.26,-58.2813,-34.8115
691,2007-11-23,15.51,19.5,9.35,-58.2813,-34.8115
692,2007-11-24,12.43,18.51,5.98,-58.2813,-34.8115
693,2007-11-25,16.62,23.21,8.16,-58.2813,-34.8115
694,2007-11-26,18.36,25.59,11.55,-58.2813,-34.8115
695,2007-11-27,18.58,25.64,11.05,-58.2813,-34.8115
696,2007-11-28,20.86,27.66,14.26,-58.2813,-34.8115
697,2007-11-29,22.37,28.73,15.19,-58.2813,-34.8115
698,2007-11-30,23.36,29.81,16.75,-58.2813,-34.8115
699,2007-12-01,22.23,28.02,16.87,-58.2813,-34.8115
700,2007-12-02,23.49,29.96,17.44,-58.2813,-34.8115
701,2007-12-03,24.67,30.9,17.51,-58.2813,-34.8115
702,2007-12-04,21.23,28.69,13.0,-58.2813,-34.8115
703,2007-12-05,18.37,25.4,10.61,-58.2813,-34.8115
704,2007-12-06,21.31,28.12,14.23,-58.2813,-34.8115
705,2007-12-07,22.9,29.51,16.75,-58.2813,-34.8115
706,2007-12-08,21.55,27.62,14.58,-58.2813,-34.8115
707,2007-12-09,21.48,28.88,13.32,-58.2813,-34.8115
708,2007-12-10,19.85,23.8,14.08,-58.2813,-34.8115
709,2007-12-11,18.3,25.69,9.75,-58.2813,-34.8115
710,2007-12-12,21.76,28.9,14.23,-58.2813,-34.8115
711,2007-12-13,23.4,30.18,15.63,-58.2813,-34.8115
712,2007-12-14,24.33,32.62,18.27,-58.2813,-34.8115
713,2007-12-15,20.4,27.47,13.89,-58.2813,-34.8115
714,2007-12-16,18.07,25.67,10.54,-58.2813,-34.8115
715,2007-12-17,20.56,27.45,13.17,-58.2813,-34.8115
716,2007-12-18,23.96,32.05,16.87,-58.2813,-34.8115
717,2007-12-19,20.69,28.8,13.15,-58.2813,-34.8115
718,2007-12-20,25.01,33.21,16.02,-58.2813,-34.8115
719,2007-12-21,26.93,36.01,17.79,-58.2813,-34.8115
720,2007-12-22,19.39,27.26,13.78,-58.2813,-34.8115
721,2007-12-23,21.25,28.08,14.6,-58.2813,-34.8115
722,2007-12-24,23.12,30.86,17.7,-58.2813,-34.8115
723,2007-12-25,22.63,28.31,17.83,-58.2813,-34.8115
724,2007-12-26,22.74,30.39,16.86,-58.2813,-34.8115
725,2007-12-27,21.49,26.09,17.15,-58.2813,-34.8115
726,2007-12-28,22.68,26.97,19.62,-58.2813,-34.8115
727,2007-12-29,24.57,28.99,19.03,-58.2813,-34.8115
728,2007-12-30,28.62,36.48,19.29,-58.2813,-34.8115
729,2007-12-31,29.04,37.12,20.3,-58.2813,-34.8115
730,2008-01-01,27.75,37.17,20.69,-58.2813,-34.8115
731,2008-01-02,28.44,36.48,21.52,-58.2813,-34.8115
732,2008-01-03,26.08,33.68,16.84,-58.2813,-34.8115
733,2008-01-04,19.61,25.66,14.26,-58.2813,-34.8115
734,2008-01-05,22.04,28.62,15.78,-58.2813,-34.8115
735,2008-01-06,25.1,32.14,16.91,-58.2813,-34.8115
736,2008-01-07,28.44,35.98,20.26,-58.2813,-34.8115
737,2008-01-08,30.08,38.83,21.27,-58.2813,-34.8115
738,2008-01-09,27.87,34.64,20.44,-58.2813,-34.8115
739,2008-01-10,23.51,25.76,17.05,-58.2813,-34.8115
740,2008-01-11,19.85,26.98,11.89,-58.2813,-34.8115
741,2008-01-12,21.99,28.47,14.37,-58.2813,-34.8115
742,2008-01-13,24.17,30.19,18.26,-58.2813,-34.8115
743,2008-01-14,25.9,33.06,19.28,-58.2813,-34.8115
744,2008-01-15,28.12,33.82,21.61,-58.2813,-34.8115
745,2008-01-16,21.52,27.83,14.91,-58.2813,-34.8115
746,2008-01-17,20.08,26.19,13.0,-58.2813,-34.8115
747,2008-01-18,23.14,31.08,16.19,-58.2813,-34.8115
748,2008-01-19,20.29,26.83,14.85,-58.2813,-34.8115
749,2008-01-20,22.7,29.9,15.37,-58.2813,-34.8115
750,2008-01-21,24.26,30.33,17.19,-58.2813,-34.8115
751,2008-01-22,23.69,28.33,20.1,-58.2813,-34.8115
752,2008-01-23,24.02,28.51,20.01,-58.2813,-34.8115
753,2008-01-24,24.81,30.54,20.64,-58.2813,-34.8115
754,2008-01-25,25.56,31.19,21.25,-58.2813,-34.8115
755,2008-01-26,24.34,29.42,20.62,-58.2813,-34.8115
756,2008-01-27,24.01,28.27,20.37,-58.2813,-34.8115
757,2008-01-28,22.87,25.08,21.0,-58.2813,-34.8115
758,2008-01-29,23.37,27.66,19.87,-58.2813,-34.8115
759,2008-01-30,22.97,26.98,19.94,-58.2813,-34.8115
760,2008-01-31,23.7,29.76,18.64,-58.2813,-34.8115
761,2008-02-01,25.04,30.91,20.33,-58.2813,-34.8115
762,2008-02-02,24.07,31.12,16.23,-58.2813,-34.8115
763,2008-02-03,21.01,28.41,13.13,-58.2813,-34.8115
764,2008-02-04,25.55,33.87,17.3,-58.2813,-34.8115
765,2008-02-05,24.49,33.45,16.39,-58.2813,-34.8115
766,2008-02-06,27.65,34.9,19.4,-58.2813,-34.8115
767,2008-02-07,23.68,31.0,19.18,-58.2813,-34.8115
768,2008-02-08,22.93,25.28,20.3,-58.2813,-34.8115
769,2008-02-09,23.12,27.82,17.95,-58.2813,-34.8115
770,2008-02-10,21.01,26.12,15.26,-58.2813,-34.8115
771,2008-02-11,18.46,24.73,12.35,-58.2813,-34.8115
772,2008-02-12,21.27,26.32,16.5,-58.2813,-34.8115
773,2008-02-13,23.02,27.93,18.7,-58.2813,-34.8115
774,2008-02-14,25.19,31.63,19.09,-58.2813,-34.8115
775,2008-02-15,26.1,32.11,21.06,-58.2813,-34.8115
776,2008-02-16,25.89,33.24,20.48,-58.2813,-34.8115
777,2008-02-17,25.55,31.87,20.0,-58.2813,-34.8115
778,2008-02-18,24.91,29.76,21.45,-58.2813,-34.8115
779,2008-02-19,24.93,30.26,21.08,-58.2813,-34.8115
780,2008-02-20,26.75,33.77,21.18,-58.2813,-34.8115
781,2008-02-21,27.88,35.69,21.19,-58.2813,-34.8115
782,2008-02-22,25.57,29.69,22.44,-58.2813,-34.8115
783,2008-02-23,24.87,29.69,21.75,-58.2813,-34.8115
784,2008-02-24,23.19,27.45,19.96,-58.2813,-34.8115
785,2008-02-25,23.55,26.95,21.26,-58.2813,-34.8115
786,2008-02-26,24.79,29.33,21.23,-58.2813,-34.8115
787,2008-02-27,24.67,29.2,21.74,-58.2813,-34.8115
788,2008-02-28,22.51,23.46,21.9,-58.2813,-34.8115
789,2008-02-29,23.05,26.25,20.38,-58.2813,-34.8115
790,2008-03-01,22.3,25.23,19.47,-58.2813,-34.8115
791,2008-03-02,22.16,25.26,19.84,-58.2813,-34.8115
792,2008-03-03,21.4,23.66,19.78,-58.2813,-34.8115
793,2008-03-04,21.83,26.12,18.82,-58.2813,-34.8115
794,2008-03-05,20.05,23.21,17.55,-58.2813,-34.8115
795,2008-03-06,19.9,24.09,16.55,-58.2813,-34.8115
796,2008-03-07,20.98,25.07,17.23,-58.2813,-34.8115
797,2008-03-08,21.72,27.8,15.9,-58.2813,-34.8115
798,2008-03-09,21.1,25.75,16.89,-58.2813,-34.8115
799,2008-03-10,17.22,21.48,13.31,-58.2813,-34.8115
800,2008-03-11,16.02,21.59,10.27,-58.2813,-34.8115
801,2008-03-12,18.4,23.22,13.41,-58.2813,-34.8115
802,2008-03-13,19.82,25.2,15.48,-58.2813,-34.8115
803,2008-03-14,18.96,24.3,14.76,-58.2813,-34.8115
804,2008-03-15,20.24,25.12,15.41,-58.2813,-34.8115
805,2008-03-16,21.89,27.36,17.23,-58.2813,-34.8115
806,2008-03-17,22.28,26.62,17.33,-58.2813,-34.8115
807,2008-03-18,22.13,27.53,16.55,-58.2813,-34.8115
808,2008-03-19,23.63,28.95,19.36,-58.2813,-34.8115
809,2008-03-20,21.73,27.32,16.9,-58.2813,-34.8115
810,2008-03-21,20.66,28.09,14.42,-58.2813,-34.8115
811,2008-03-22,16.61,20.46,13.75,-58.2813,-34.8115
812,2008-03-23,17.91,22.48,14.62,-58.2813,-34.8115
813,2008-03-24,19.27,24.91,14.5,-58.2813,-34.8115
814,2008-03-25,21.0,26.44,16.33,-58.2813,-34.8115
815,2008-03-26,22.72,27.89,18.19,-58.2813,-34.8115
816,2008-03-27,18.59,22.41,14.81,-58.2813,-34.8115
817,2008-03-28,18.39,22.42,15.3,-58.2813,-34.8115
818,2008-03-29,19.38,23.56,16.22,-58.2813,-34.8115
819,2008-03-30,18.98,22.96,16.07,-58.2813,-34.8115
820,2008-03-31,19.43,23.26,16.91,-58.2813,-34.8115
821,2008-04-01,19.38,22.83,16.43,-58.2813,-34.8115
822,2008-04-02,16.55,21.11,12.63,-58.2813,-34.8115
823,2008-04-03,17.33,23.25,11.94,-58.2813,-34.8115
824,2008-04-04,18.41,25.01,13.3,-58.2813,-34.8115
825,2008-04-05,19.03,25.76,12.69,-58.2813,-34.8115
826,2008-04-06,19.73,26.38,15.16,-58.2813,-34.8115
827,2008-04-07,18.45,24.17,14.26,-58.2813,-34.8115
828,2008-04-08,17.12,24.77,11.02,-58.2813,-34.8115
829,2008-04-09,18.69,25.87,11.77,-58.2813,-34.8115
830,2008-04-10,20.34,26.67,14.94,-58.2813,-34.8115
831,2008-04-11,17.01,20.73,11.9,-58.2813,-34.8115
832,2008-04-12,12.38,16.55,8.82,-58.2813,-34.8115
833,2008-04-13,10.79,15.03,7.1,-58.2813,-34.8115
834,2008-04-14,9.14,15.3,4.05,-58.2813,-34.8115
835,2008-04-15,10.55,17.68,3.49,-58.2813,-34.8115
836,2008-04-16,13.94,21.4,7.55,-58.2813,-34.8115
837,2008-04-17,16.54,24.12,9.03,-58.2813,-34.8115
838,2008-04-18,17.58,25.5,11.17,-58.2813,-34.8115
839,2008-04-19,17.68,24.55,11.64,-58.2813,-34.8115
840,2008-04-20,19.27,27.16,13.04,-58.2813,-34.8115
841,2008-04-21,19.57,25.9,14.96,-58.2813,-34.8115
842,2008-04-22,19.05,25.63,13.82,-58.2813,-34.8115
843,2008-04-23,19.01,26.11,13.8,-58.2813,-34.8115
844,2008-04-24,18.36,25.77,12.6,-58.2813,-34.8115
845,2008-04-25,15.05,21.55,10.56,-58.2813,-34.8115
